betweenness harmonic.cent betweenness.scaled harmonic.cent.scaled
0 0 -0.267860717239438 -2.45507182145593
0 82.8392122834702 -0.267860717239438 -0.586079197662522
0 145.215789043929 -0.267860717239438 0.821241787764616
3 116.834415159144 -0.267740393106254 0.180910029632106
70673.050931785 110.934744201597 2.56669714703256 0.0478034826416377
1563.42728000291 94.1396719409957 -0.205154706485394 -0.331121730501714
0 137.780301858892 -0.267860717239438 0.653484631219095
0 143.066368517102 -0.267860717239438 0.772747228251877
0 100.107830168628 -0.267860717239438 -0.196469994957596
0 97.0625920733901 -0.267860717239438 -0.265175712706558
0 10.0833333333333 -0.267860717239438 -2.22757478105963
0 158.779515436404 -0.267860717239438 1.12726237728858
0 106.84959978405 -0.267860717239438 -0.0443642791352334
427.211020166898 149.499937085429 -0.250726118676733 0.917899407605365
0 111.23921017366 -0.267860717239438 0.0546727495056723
0 102.905294623491 -0.267860717239438 -0.13335446926221
0 78.1435117540107 -0.267860717239438 -0.6920221371375
1636.89957264957 86.2111338348692 -0.20220787651015 -0.510002949061685
0 97.8544457217906 -0.267860717239438 -0.247310156200297
0 105.585710895161 -0.267860717239438 -0.0728797483860079
16 6.66666666666667 -0.267218988529125 -2.30466055507821
0 153.955197129152 -0.267860717239438 1.01841760338813
17505 133.230618408228 0.434230599887574 0.550836083804292
0 134.290402868992 -0.267860717239438 0.574746612228936
13806 135.243616715913 0.285870943672046 0.596252727505563
0 106.63749622646 -0.267860717239438 -0.049149693840276
0 78.6828324075202 -0.267860717239438 -0.679854151765798
0 78.6828324075202 -0.267860717239438 -0.679854151765798
5035 134.13538031299 -0.0659167137127595 0.571249041384118
0 134.790402868992 -0.267860717239438 0.586027457207264
0 0 -0.267860717239438 -2.45507182145593
2475.66258916785 160.946182103071 -0.168566732207109 1.17614603886134
44309.5307257931 126.723005773896 1.5093079082134 0.404013345190454
0 107.09959978405 -0.267860717239438 -0.0387238566460693
2520 135.47099702413 -0.166788445365112 0.601382811521804
0 111.590078192362 -0.267860717239438 0.0625889249593279
2520 140.737197705115 -0.166788445365112 0.720197198535715
0 0 -0.267860717239438 -2.45507182145593
0 0 -0.267860717239438 -2.45507182145593
0 107.698321959707 -0.267860717239438 -0.0252156725487189
0 83.5801814539168 -0.267860717239438 -0.569361680971464
0 135.790402868992 -0.267860717239438 0.608589147163922
0 130.832205709816 -0.267860717239438 0.496723840114606
0 88.6856408548987 -0.267860717239438 -0.454173888880207
0 104.567853752304 -0.267860717239438 -0.0958443256633192
0 100.97435532304 -0.267860717239438 -0.176919723084106
0 1.5 -0.267860717239438 -2.42122928652094
0 0 -0.267860717239438 -2.45507182145593
0 0 -0.267860717239438 -2.45507182145593
32467.196155677 175.021830680313 1.03433502753979 1.49371645799995
58509.5964199104 136.717026083799 2.07884477347892 0.629495332843022
0 117.793527296166 -0.267860717239438 0.202549220301267
6293 91.1856408548988 -0.0154607938643858 -0.39776966398856
0 109.174648319106 -0.267860717239438 0.00809274504689605
0 124.015064609452 -0.267860717239438 0.342917616217414
0 124.015064609452 -0.267860717239438 0.342917616217414
0 6.58333333333333 -0.267860717239438 -2.30654069590793
0 135.290402868992 -0.267860717239438 0.597308302185593
0 109.152577671315 -0.267860717239438 0.00759479393429106
0 123.131731276119 -0.267860717239438 0.322988123422367
0 116.043527296166 -0.267860717239438 0.163066262877117
0 6 -0.267860717239438 -2.31970168171598
0 6.58333333333333 -0.267860717239438 -2.30654069590793
0 126.390697412995 -0.267860717239438 0.3965159069818
0 113.067062319346 -0.267860717239438 0.0959121829032494
0 98.3735930005672 -0.267860717239438 -0.235597316254697
15 11.75 -0.267259096573519 -2.1899719644652
336 18.5 -0.254384414322861 -2.03768055725776
0 143.112635498128 -0.267860717239438 0.773791089533004
0 102.4105138195 -0.267860717239438 -0.144517560358366
0 111.23921017366 -0.267860717239438 0.0546727495056723
0 135.790402868992 -0.267860717239438 0.608589147163922
0 106.166266450717 -0.267860717239438 -0.0597814339389487
65336 101.383527847544 2.35263847132443 -0.167688099447465
0 2.66666666666667 -0.267860717239438 -2.39490731490484
0 123.764935652171 -0.267860717239438 0.337274284234059
52226.9428822098 115.081697184413 1.8268598264731 0.141365750104771
0 97.9280682638662 -0.267860717239438 -0.245649107232166
0 10.0833333333333 -0.267860717239438 -2.22757478105963
0 4.5 -0.267860717239438 -2.35354421665097
14430.5 140.89400657235 0.310918417396457 0.723735071580728
0 109.152577671315 -0.267860717239438 0.00759479393429106
0 87.293272300904 -0.267860717239438 -0.485588076500836
1261 124.431602318838 -0.217284473257881 0.35231541087183
0 6.36666666666667 -0.267860717239438 -2.31142906206521
0 95.2718849140803 -0.267860717239438 -0.305577092438073
0 101.029422094288 -0.267860717239438 -0.175677323664302
0 104.248720057706 -0.267860717239438 -0.103044521135564
2520 124.681602318838 -0.166788445365112 0.357955833360994
0 115.084415159144 -0.267860717239438 0.141427072207957
0 143.212238672731 -0.267860717239438 0.776038305477099
0 107.585710895161 -0.267860717239438 -0.0277563684726949
5032 135.644006572351 -0.0660370378459432 0.605286199308296
0 6.58333333333333 -0.267860717239438 -2.30654069590793
0 122.514867687165 -0.267860717239438 0.309070638382829
48938.8482834892 103.172827390776 1.69498078233405 -0.127318477913483
0 108.902577671315 -0.267860717239438 0.00195437144512726
0 100.107830168628 -0.267860717239438 -0.196469994957596
0 97.9280682638662 -0.267860717239438 -0.245649107232166
0 147.583270418763 -0.267860717239438 0.874656168521773
0 0 -0.267860717239438 -2.45507182145593
0 96.9471158829139 -0.267860717239438 -0.267781050713458
0 106.63749622646 -0.267860717239438 -0.049149693840276
0 97.4211123884573 -0.267860717239438 -0.257086888514848
0 8.83333333333333 -0.267860717239438 -2.25577689350545
0 99.235211121009 -0.267860717239438 -0.216157755360251
52562.744730554 106.010489243972 1.84032818191427 -0.0632960309798359
0 147.583270418763 -0.267860717239438 0.874656168521773
0 138.280301858892 -0.267860717239438 0.664765476197426
0 9.08333333333333 -0.267860717239438 -2.25013647101629
0 96.0667833841284 -0.267860717239438 -0.287642839609826
0 116.948937288352 -0.267860717239438 0.18349384240447
24969 95.0492246818565 0.733597043248672 -0.310600683563184
0 100.562755427621 -0.267860717239438 -0.186206112310742
0 96.5393302816752 -0.267860717239438 -0.276981383017393
0 116.666703119722 -0.267860717239438 0.177126162596671
0 116.666703119722 -0.267860717239438 0.177126162596671
0 92.4912318158131 -0.267860717239438 -0.368313325518197
0 92.4912318158131 -0.267860717239438 -0.368313325518197
0 97.8544457217906 -0.267860717239438 -0.247310156200297
0 9.33333333333333 -0.267860717239438 -2.24449604852713
2520 140.270531038448 -0.166788445365112 0.709668409889275
0 97.0206477459379 -0.267860717239438 -0.266122047617974
0 69.3402303628095 -0.267860717239438 -0.890639042486997
5087.08599804335 151.081265234406 -0.0638276461909011 0.953576843022303
0 99.5960887609545 -0.267860717239438 -0.208015745935511
0 105.805536465599 -0.267860717239438 -0.0679201120212447
0 134.227339905685 -0.267860717239438 0.573323805203039
0 4.5 -0.267860717239438 -2.35354421665097
0 136.095175180668 -0.267860717239438 0.615465325567317
0 0 -0.267860717239438 -2.45507182145593
0 78.1435117540107 -0.267860717239438 -0.6920221371375
0 129.243616715914 -0.267860717239438 0.460882587765628
0 4.5 -0.267860717239438 -2.35354421665097
0 157.476237994892 -0.267860717239438 1.09785823572567
0 122.514867687165 -0.267860717239438 0.309070638382829
0 108.703568855466 -0.267860717239438 -0.00253560375671675
18809.3689275158 161.348166230056 0.48654628673928 1.18521548010186
0 100.799311208864 -0.267860717239438 -0.180869014116892
2520.5 123.814867687165 -0.166768391342915 0.338400835326484
0 103.155294623491 -0.267860717239438 -0.127714046773045
0 91.9537234422349 -0.267860717239438 -0.380440422791974
8795 113.822543506993 0.0848895332108375 0.112957115227039
45788.3530824792 157.098775446071 1.56862058094705 1.08934204272893
12543 143.714153858696 0.2352144836017 0.787362360287384
0 85.5106571659311 -0.267860717239438 -0.525806886488138
0 137.780301858892 -0.267860717239438 0.653484631219095
0 0 -0.267860717239438 -2.45507182145593
0 123.764935652171 -0.267860717239438 0.337274284234059
33133.8163391006 130.807436572004 1.06107185945086 0.496165006506806
0 115.334415159144 -0.267860717239438 0.147067494697121
0 99.485211121009 -0.267860717239438 -0.210517332871087
0 97.683116810091 -0.267860717239438 -0.251175625986674
0 122.711890006278 -0.267860717239438 0.3135157948612
0 4.5 -0.267860717239438 -2.35354421665097
0 98.6667473090921 -0.267860717239438 -0.228983259636299
0 98.6667473090921 -0.267860717239438 -0.228983259636299
0 104.248720057706 -0.267860717239438 -0.103044521135564
0 124.460935508233 -0.267860717239438 0.352977217196392
0 124.460935508233 -0.267860717239438 0.352977217196392
0 2 -0.267860717239438 -2.40994844154262
0 105.021028355479 -0.267860717239438 -0.0856199407702624
0 101.279422094288 -0.267860717239438 -0.170036901175137
0 124.222021658701 -0.267860717239438 0.347586916996897
0 2.5 -0.267860717239438 -2.39866759656429
0 2.66666666666667 -0.267860717239438 -2.39490731490484
9651.57207359373 135.870026417323 0.119244963965687 0.6103855889746
1261 112.724124722887 -0.217284473257881 0.0881749311774621
4938.02072819166 90.7432723009042 -0.0698063626518017 -0.407750246150362
36349.6264680058 146.847911990829 1.19005171486551 0.858065239663727
0 119.362592601756 -0.267860717239438 0.237949985247749
0 0 -0.267860717239438 -2.45507182145593
0 0 -0.267860717239438 -2.45507182145593
53848.5687796097 108.300576547636 1.8919000699574 -0.0116277912608831
0 95.405996948342 -0.267860717239438 -0.302551298301603
1261 124.681731276119 -0.217284473257881 0.357958742855185
0 147.583270418763 -0.267860717239438 0.874656168521773
0 2 -0.267860717239438 -2.40994844154262
0 4.5 -0.267860717239438 -2.35354421665097
524.262578091354 133.040402868992 -0.246833570482936 0.546544499783116
0 92.703723442235 -0.267860717239438 -0.36351915532448
0 107.263200097752 -0.267860717239438 -0.0350327570915038
0 107.585710895161 -0.267860717239438 -0.0277563684726949
0 96.7649796323246 -0.267860717239438 -0.271890352329122
0 105.303287395888 -0.267860717239438 -0.0792516998130773
0 141.745968831461 -0.267860717239438 0.742956779925573
0 0 -0.267860717239438 -2.45507182145593
0 10.0833333333333 -0.267860717239438 -2.22757478105963
0 75.136403836091 -0.267860717239438 -0.759867573647815
0 104.498720057706 -0.267860717239438 -0.0974040986463999
0 90.735908799925 -0.267860717239438 -0.40791637917645
5353.101222238 149.01621007991 -0.0531582957692695 0.906985708883168
0 120.652169261767 -0.267860717239438 0.26704501402624
0 4.45 -0.267860717239438 -2.3546723011488
1261 117.593781815879 -0.217284473257881 0.198042624704791
0 109.549648319106 -0.267860717239438 0.0165533787806421
47373.12007423 100.558878645883 1.63218248580725 -0.18629357905835
0 135.290402868992 -0.267860717239438 0.597308302185593
0 6.58333333333333 -0.267860717239438 -2.30654069590793
0 155.928019039784 -0.267860717239438 1.0629277996755
0 121.102595692921 -0.267860717239438 0.277207395514219
0 143.066368517102 -0.267860717239438 0.772747228251877
0 101.029422094288 -0.267860717239438 -0.175677323664302
0 0 -0.267860717239438 -2.45507182145593
0 4.5 -0.267860717239438 -2.35354421665097
11307 160.678019039785 0.185640940730007 1.17009582696964
0 158.779515436404 -0.267860717239438 1.12726237728858
0 106.88749622646 -0.267860717239438 -0.0435092713511119
0 108.055876840327 -0.267860717239438 -0.0171486301896826
0 105.955552165002 -0.267860717239438 -0.0645355043226728
0 116.543527296166 -0.267860717239438 0.174347107855446
9 97.4559969483418 -0.267499744839887 -0.256299833890459
624.5 136.060673239017 -0.242813243515027 0.614686903456902
0 117.793527296166 -0.267860717239438 0.202549220301267
0 139.163635192225 -0.267860717239438 0.684694968992477
0 139.163635192225 -0.267860717239438 0.684694968992477
0 117.155126293555 -0.267860717239438 0.188145814812334
0 117.793527296166 -0.267860717239438 0.202549220301267
0 4.5 -0.267860717239438 -2.35354421665097
28484 149.599701850437 0.874576819295598 0.920150269302066
0 101.965642488747 -0.267860717239438 -0.154554609393418
0 72.1480983843459 -0.267860717239438 -0.82728879474588
6285 80.327241912741 -0.0157816582195424 -0.642753494347225
0 99.9692607785944 -0.267860717239438 -0.199596354573017
0 107.783530052268 -0.267860717239438 -0.023293233982559
3777 135.810673239017 -0.116372633561133 0.609046480967738
0 107.783530052268 -0.267860717239438 -0.023293233982559
5032 117.954496101593 -0.0660370378459432 0.206180948582014
0 138.030301858892 -0.267860717239438 0.659125053708261
0 111.407935335219 -0.267860717239438 0.0584794742886511
0 109.458530052268 -0.267860717239438 0.0144975966948395
36.6166666666667 137.527339905684 -0.26639209434719 0.647777382059992
15928.6882249851 160.948862785822 0.371007817235586 1.17620651959444
2834.31177501509 158.776237994892 -0.15418201473907 1.12718843266932
0 147.583270418763 -0.267860717239438 0.874656168521773
0 100.719260778594 -0.267860717239438 -0.182675087105525
0 103.155294623491 -0.267860717239438 -0.127714046773045
0 137.530301858891 -0.267860717239438 0.64784420872993
0 97.0459320132769 -0.267860717239438 -0.26555159181749
0 107.585710895161 -0.267860717239438 -0.0277563684726949
0 96.9280682638663 -0.267860717239438 -0.268210797188822
2520 79.5994990741869 -0.166788445365112 -0.659172602638861
0 103.155294623491 -0.267860717239438 -0.127714046773045
319.803589021816 135.687663690797 -0.255034020693407 0.60627117767908
0 84.3837528824882 -0.267860717239438 -0.551231751542007
0 9.33333333333333 -0.267860717239438 -2.24449604852713
0 115.334415159144 -0.267860717239438 0.147067494697121
0 135.288312345547 -0.267860717239438 0.597261136443778
0 138.030301858892 -0.267860717239438 0.659125053708261
0 2.5 -0.267860717239438 -2.39866759656429
0 108.055876840327 -0.267860717239438 -0.0171486301896826
0 101.965642488747 -0.267860717239438 -0.154554609393418
0 0 -0.267860717239438 -2.45507182145593
0 101.279422094288 -0.267860717239438 -0.170036901175137
0 6.58333333333333 -0.267860717239438 -2.30654069590793
6 84.9968481205835 -0.26762006897307 -0.537399286866199
0 0 -0.267860717239438 -2.45507182145593
0 103.155294623491 -0.267860717239438 -0.127714046773045
0 83.0801814539168 -0.267860717239438 -0.580642525949793
0 78.6605752460742 -0.267860717239438 -0.680356310941656
0 100.312755427621 -0.267860717239438 -0.191846534799906
2520 124.681602318838 -0.166788445365112 0.357955833360994
0 123.764935652171 -0.267860717239438 0.337274284234059
121910.576558628 154.634440739858 4.62173409954207 1.0337424871379
0 0 -0.267860717239438 -2.45507182145593
3777 118.093781815879 -0.116372633561133 0.20932346968312
1960 120.677115149212 -0.189248950226074 0.267607835404487
63242.8957622637 154.383035183771 2.26868815363483 1.02807035292809
0 83.8301814539168 -0.267860717239438 -0.5637212584823
199.469991563059 158.142904661559 -0.259860365962441 1.11289936236344
0 107.585710895161 -0.267860717239438 -0.0277563684726949
0 107.585710895161 -0.267860717239438 -0.0277563684726949
0 139.137197705115 -0.267860717239438 0.684098494605063
0 129.456113875094 -0.267860717239438 0.465676882787722
15047 128.014935652171 0.335645026765712 0.433161466549848
6291.5 118.580157557441 -0.0155209559309777 0.220296928366681
5037 85.2266100253454 -0.0658364976239703 -0.53221547000711
0 158.779515436404 -0.267860717239438 1.12726237728858
0 106.594859449117 -0.267860717239438 -0.0501116515914377
0 84.3837528824882 -0.267860717239438 -0.551231751542007
0 114.777272302001 -0.267860717239438 0.134497410292699
0 0 -0.267860717239438 -2.45507182145593
0 95.5714716146772 -0.267860717239438 -0.298817910184066
53 7.83333333333333 -0.265734990886526 -2.27833858346211
12 4.5 -0.267379420706703 -2.35354421665097
0 108.151385115349 -0.267860717239438 -0.0149938021003375
2520 137.228508514001 -0.166788445365112 0.641035240851525
0 134.290402868992 -0.267860717239438 0.574746612228936
104094.286210231 186.14727738292 3.90715753530194 1.74472533713348
1261 139.047952958446 -0.217284473257881 0.682084982300449
0 9.33333333333333 -0.267860717239438 -2.24449604852713
0 114.633455822419 -0.267860717239438 0.131252667469718
0 139.163635192225 -0.267860717239438 0.684694968992477
1396.28994094142 159.642904661559 -0.211858258300463 1.14674189729843
69944 110.616072150058 2.53745633989462 0.0406137026169541
8795 137.110673239017 0.0848895332108375 0.638376677911387
0 10.0833333333333 -0.267860717239438 -2.22757478105963
0 0 -0.267860717239438 -2.45507182145593
48.3712872034865 148.633270418763 -0.265920639504858 0.898345942976263
0 117.793527296166 -0.267860717239438 0.202549220301267
0 96.5393302816752 -0.267860717239438 -0.276981383017393
0 108.09959978405 -0.267860717239438 -0.0161621666894135
0 98.3735930005672 -0.267860717239438 -0.235597316254697
6291 120.72796291256 -0.015541009953175 0.268755046876129
1261 83.293276692012 -0.217284473257881 -0.575834737256648
0 2.5 -0.267860717239438 -2.39866759656429
0 105.045314596824 -0.267860717239438 -0.0850720021228057
0 116.543527296166 -0.267860717239438 0.174347107855446
0 123.394625338841 -0.267860717239438 0.328919457756935
0 92.4912318158131 -0.267860717239438 -0.368313325518197
0 107.09959978405 -0.267860717239438 -0.0387238566460693
0 143.370971984671 -0.267860717239438 0.77961959724687
0 102.1605138195 -0.267860717239438 -0.15015798284753
0 97.0940977894838 -0.267860717239438 -0.264464890508188
116 11.3333333333333 -0.263208184089667 -2.19937266861381
0 5.61666666666667 -0.267860717239438 -2.3283503295327
0 5.61666666666667 -0.267860717239438 -2.3283503295327
21968.1501935122 130.949925972719 0.61323882598861 0.499379808187846
0 2.66666666666667 -0.267860717239438 -2.39490731490484
0 107.585710895161 -0.267860717239438 -0.0277563684726949
0 107.991863385601 -0.267860717239438 -0.0185928819082557
0 124.168612416135 -0.267860717239438 0.34638191422531
0 100.719260778594 -0.267860717239438 -0.182675087105525
0 112.261985981444 -0.267860717239438 0.0777483001760657
0 135.290402868992 -0.267860717239438 0.597308302185593
6291 136.929331001627 -0.015541009953175 0.634285290575342
0 107.943051782016 -0.267860717239438 -0.0196941541746411
0 99.235211121009 -0.267860717239438 -0.216157755360251
0 139.387197705115 -0.267860717239438 0.689738917094227
41774.5070175438 175.269101138613 1.40763306478164 1.49929529741554
34689 138.015539043148 1.12344723476393 0.658791979636558
2 107.929866764419 -0.267780501150649 -0.0199916304537328
0 95.2718849140803 -0.267860717239438 -0.305577092438073
45551.2564700112 161.419453993719 1.55911109948838 1.18682385252334
0 139.163635192225 -0.267860717239438 0.684694968992477
0 0 -0.267860717239438 -2.45507182145593
0 78.0828324075202 -0.267860717239438 -0.693391165739793
0 77.4494990741868 -0.267860717239438 -0.707680236045677
37293.1 99.4189741882324 1.22789259317184 -0.212011750012071
2111.83333333332 81.1828324075202 -0.183159212152165 -0.623449926874153
6291 90.7689741882321 -0.015541009953175 -0.407170368137167
0 77.6994990741868 -0.267860717239438 -0.702039813556512
0 111.23921017366 -0.267860717239438 0.0546727495056723
0 158.779515436404 -0.267860717239438 1.12726237728858
6906.5 119.166789155753 0.00914549137168513 0.233532328606566
16249 142.72529294321 0.38385489612799 0.765051986901926
3.08333333333333 135.810673239018 -0.267737050769221 0.609046480967738
2646.83948820157 166.368898275788 -0.161701161541339 1.29849167987312
18352.2040256023 129.200095338098 0.468210296557695 0.459900671932858
0.5 77.8661657408535 -0.267840663217241 -0.698279531897069
0 114.777272302001 -0.267860717239438 0.134497410292699
0 108.682339576077 -0.267860717239438 -0.00301457217627902
14.6666666666667 137.207069535659 -0.267272465921651 0.640551541269188
0 68.7152303628094 -0.267860717239438 -0.90474009870991
1261 136.895175180668 -0.217284473257881 0.63351467753264
0 108.651385115349 -0.267860717239438 -0.0037129571220099
0 108.651385115349 -0.267860717239438 -0.0037129571220099
0 108.651385115349 -0.267860717239438 -0.0037129571220099
93983.1236263192 167.81005187623 3.50161857750568 1.33100654058621
121925.731083686 207.269829418088 4.62234191790588 2.22128580724432
0 108.193051782016 -0.267860717239438 -0.014053731685477
0 99.485211121009 -0.267860717239438 -0.210517332871087
0 111.590078192362 -0.267860717239438 0.0625889249593279
0 0 -0.267860717239438 -2.45507182145593
0 96.545932013277 -0.267860717239438 -0.276832436795818
0 101.368526588651 -0.267860717239438 -0.168026553199565
0 69.3402303628095 -0.267860717239438 -0.890639042486997
0 116.543527296166 -0.267860717239438 0.174347107855446
0 134.790402868992 -0.267860717239438 0.586027457207264
0 91.241231815813 -0.267860717239438 -0.396515437964021
2520 124.681602318838 -0.166788445365112 0.357955833360994
0 107.585710895161 -0.267860717239438 -0.0277563684726949
4.5 78.9994990741869 -0.267680231039662 -0.672709616612856
0 108.09959978405 -0.267860717239438 -0.0161621666894135
145350.827179996 186.239596484528 5.56187671208385 1.74680821208104
0 100.719260778594 -0.267860717239438 -0.182675087105525
2520 140.737197705115 -0.166788445365112 0.720197198535715
0 101.47435532304 -0.267860717239438 -0.165638878105777
0 4.5 -0.267860717239438 -2.35354421665097
0 124.222021658701 -0.267860717239438 0.347586916996897
0 124.222021658701 -0.267860717239438 0.347586916996897
0 124.222021658701 -0.267860717239438 0.347586916996897
0 143.429302164795 -0.267860717239438 0.780935624685946
0 0 -0.267860717239438 -2.45507182145593
0 96.9471158829139 -0.267860717239438 -0.267781050713458
71735.62913013 176.298229518161 2.60931508058449 1.52251417284052
0 89.5745651491463 -0.267860717239438 -0.434118254558452
0 104.498720057706 -0.267860717239438 -0.0974040986463999
3779 125.332993773512 -0.116292417472344 0.372652325401763
0 116.384415159144 -0.267860717239438 0.17075726915161
3777 117.55108182581 -0.116372633561133 0.19707924076771
0 116.384415159144 -0.267860717239438 0.17075726915161
0 83.8301814539168 -0.267860717239438 -0.5637212584823
0 100.719260778594 -0.267860717239438 -0.182675087105525
0 100.97435532304 -0.267860717239438 -0.176919723084106
0 116.537829434927 -0.267860717239438 0.17421855447675
0 96.7881382813438 -0.267860717239438 -0.271367854070136
0 105.045314596824 -0.267860717239438 -0.0850720021228057
0 9.83333333333333 -0.267860717239438 -2.2332152035488
0 9.83333333333333 -0.267860717239438 -2.2332152035488
0 9.83333333333333 -0.267860717239438 -2.2332152035488
0 96.5393302816752 -0.267860717239438 -0.276981383017393
6291 119.546824224108 -0.015541009953175 0.242106561991447
0 99.985211121009 -0.267860717239438 -0.199236487892758
0 119.362592601756 -0.267860717239438 0.237949985247749
0 0 -0.267860717239438 -2.45507182145593
0 0 -0.267860717239438 -2.45507182145593
0 108.703568855466 -0.267860717239438 -0.00253560375671675
5032 79.2439085794076 -0.0660370378459432 -0.667195325133605
0 138.280301858892 -0.267860717239438 0.664765476197426
5036 90.5189741882321 -0.0658766056683649 -0.412810790626332
0 111.23921017366 -0.267860717239438 0.0546727495056723
17555 130.582993773512 0.436236002107303 0.491101197674215
0 157.476237994892 -0.267860717239438 1.09785823572567
422.066666666676 79.1328324075202 -0.250932448635301 -0.669701391285302
0 111.23921017366 -0.267860717239438 0.0546727495056723
0 99.235211121009 -0.267860717239438 -0.216157755360251
0 107.585710895161 -0.267860717239438 -0.0277563684726949
0 96.9114015971996 -0.267860717239438 -0.268586825354766
5661.10499647738 116.81577293965 -0.0408048667183802 0.180489429655789
0 101.368526588651 -0.267860717239438 -0.168026553199565
0 101.965642488747 -0.267860717239438 -0.154554609393418
0 111.23921017366 -0.267860717239438 0.0546727495056723
0 104.988869798932 -0.267860717239438 -0.0863454921525151
